 dphi  deta               dphi_val               deta_val            one_over_dr_sq one_over_dr_sq_rounded one_over_dr_sq_fw_lut   rom_nr
    0     0                    0.0                    0.0                 undefined          undefined         undefined        1
   23   210     1.0035643198967394                  9.135      0.011840573823631668            0.01184              1184        4
   24   210     1.0471975511965976                  9.135      0.011828041886308179            0.01183              1183        4
   25   210      1.090830782496456                  9.135      0.011815004888514582            0.01182              1182        4
   26   210     1.1344640137963142                  9.135      0.011801466255903916             0.0118              1180        4
   27   210     1.1780972450961724                  9.135       0.01178742953384367            0.01179              1179        4
   28   210     1.2217304763960306                  9.135      0.011772898385142208            0.01177              1177        4
   29   210      1.265363707695889                  9.135      0.011757876587712272            0.01176              1176        4
   30   210      1.308996938995747                  9.135      0.011742368032174133            0.01174              1174        4
   31   210     1.3526301702956054                  9.135      0.011726376719401296            0.01173              1173        4
   32   210     1.3962634015954636                  9.135      0.011709906758011477            0.01171              1171        4
   33   210      1.439896632895322                  9.135      0.011692962361805741            0.01169              1169        4
   34   210     1.4835298641951802                  9.135      0.011675547847158659            0.01168              1168        4
   35   210     1.5271630954950384                  9.135       0.01165766763036244            0.01166              1166        4
   36   210     1.5707963267948966                  9.135      0.011639326224927903            0.01164              1164        4
   37   210     1.6144295580947547                  9.135      0.011620528238845334            0.01162              1162        4
   38   210      1.658062789394613                  9.135      0.011601278371808101             0.0116              1160        4
   39   210     1.7016960206944711                  9.135      0.011581581412402103            0.01158              1158        4
   40   210     1.7453292519943295                  9.135       0.01156144223526394            0.01156              1156        4
   41   210     1.7889624832941875                  9.135      0.011540865798210877            0.01154              1154        4
   42   210     1.8325957145940461                  9.135      0.011519857139345497            0.01152              1152        4
   43   210      1.876228945893904                  9.135      0.011498421374138095             0.0115              1150        4
   44   210     1.9198621771937623                  9.135      0.011476563692489677            0.01148              1148        4
   45   210     1.9634954084936207                  9.135      0.011454289355778581            0.01145              1145        4
   46   210      2.007128639793479                  9.135      0.011431603693893575            0.01143              1143        4
   47   210     2.0507618710933375                  9.135      0.011408512102256352            0.01141              1141        4
   48   210     2.0943951023931953                  9.135      0.011385020038836251            0.01139              1139        4
   49   210     2.1380283336930535                  9.135       0.01136113302116004            0.01136              1136        4
   50   210      2.181661564992912                  9.135      0.011336856623319532            0.01134              1134        4
   51   210     2.2252947962927703                  9.135      0.011312196472979789            0.01131              1131        4
   52   210     2.2689280275926285                  9.135      0.011287158248390567            0.01129              1129        4
   53   210     2.3125612588924866                  9.135       0.01126174767540369            0.01126              1126        4
   54   210      2.356194490192345                  9.135      0.011235970524498916            0.01124              1124        4
   55   210      2.399827721492203                  9.135       0.01120983260782084            0.01121              1121        4
   56   210      2.443460952792061                  9.135      0.011183339776229304            0.01118              1118        4
   57   210     2.4870941840919194                  9.135      0.011156497916365733            0.01116              1116        4
   58   210      2.530727415391778                  9.135      0.011129312947737766            0.01113              1113        4
   59   210      2.574360646691636                  9.135      0.011101790819824433             0.0111              1110        4
   60   210      2.617993877991494                  9.135      0.011073937509204147            0.01107              1107        4
   61   210     2.6616271092913526                  9.135      0.011045759016707608            0.01105              1105        4
   62   210      2.705260340591211                  9.135      0.011017261364597757            0.01102              1102        4
   63   210      2.748893571891069                  9.135      0.010988450593778721            0.01099              1099        4
    0   211                    0.0                 9.1785      0.011870160070206536            0.01187              1187        4
    1   211    0.04363323129985824                 9.1785      0.011869891821220549            0.01187              1187        4
    2   211    0.08726646259971647                 9.1785      0.011869087147002267            0.01187              1187        4
    3   211     0.1308996938995747                 9.1785      0.011867746265721436            0.01187              1187        4
    4   211    0.17453292519943295                 9.1785      0.011865869540830007            0.01187              1187        4
    5   211     0.2181661564992912                 9.1785      0.011863457480815924            0.01186              1186        4
    6   211     0.2617993877991494                 9.1785      0.011860510738858852            0.01186              1186        4
    7   211    0.30543261909900765                 9.1785      0.011857030112388301            0.01186              1186        4
    8   211     0.3490658503988659                 9.1785      0.011853016542544687            0.01185              1185        4
    9   211    0.39269908169872414                 9.1785      0.011848471113544002            0.01185              1185        4
   10   211     0.4363323129985824                 9.1785      0.011843395051946932            0.01184              1184        4
   11   211    0.47996554429844057                 9.1785      0.011837789725833282            0.01184              1184        4
   12   211     0.5235987755982988                 9.1785      0.011831656643882806            0.01183              1183        4
   13   211     0.5672320068981571                 9.1785       0.01182499745436353            0.01182              1182        4
   14   211     0.6108652381980153                 9.1785      0.011817813944028878            0.01182              1182        4
   15   211     0.6544984694978735                 9.1785       0.01181010803692495            0.01181              1181        4
   16   211     0.6981317007977318                 9.1785      0.011801881793109448             0.0118              1180        4
   17   211     0.7417649320975901                 9.1785      0.011793137407283783            0.01179              1179        4
   18   211     0.7853981633974483                 9.1785      0.011783877207340128            0.01178              1178        4
   19   211     0.8290313946973065                 9.1785      0.011774103652825134            0.01177              1177        4
   20   211     0.8726646259971648                 9.1785      0.011763819333322207            0.01176              1176        4
   21   211     0.9162978572970231                 9.1785      0.011753026966754308            0.01175              1175        4
   22   211     0.9599310885968811                 9.1785      0.011741729397609361            0.01174              1174        4
   23   211     1.0035643198967394                 9.1785      0.011729929595090335            0.01173              1173        4
   24   211     1.0471975511965976                 9.1785      0.011717630651192293            0.01172              1172        4
   25   211      1.090830782496456                 9.1785      0.011704835778708655             0.0117              1170        4
   26   211     1.1344640137963142                 9.1785      0.011691548309169034            0.01169              1169        4
   27   211     1.1780972450961724                 9.1785      0.011677771690711096            0.01168              1168        4
   28   211     1.2217304763960306                 9.1785      0.011663509485888898            0.01166              1166        4
   29   211      1.265363707695889                 9.1785      0.011648765369420293            0.01165              1165        4
   30   211      1.308996938995747                 9.1785      0.011633543125875938            0.01163              1163        4
   31   211     1.3526301702956054                 9.1785      0.011617846647312614            0.01162              1162        4
   32   211     1.3962634015954636                 9.1785      0.011601679930853492             0.0116              1160        4
   33   211      1.439896632895322                 9.1785      0.011585047076218104            0.01159              1159        4
   34   211     1.4835298641951802                 9.1785      0.011567952283204754            0.01157              1157        4
   35   211     1.5271630954950384                 9.1785       0.01155039984912818            0.01155              1155        4
   36   211     1.5707963267948966                 9.1785      0.011532394166215237            0.01153              1153        4
   37   211     1.6144295580947547                 9.1785      0.011513939718961483            0.01151              1151        4
   38   211      1.658062789394613                 9.1785      0.011495041081451468             0.0115              1150        4
   39   211     1.7016960206944711                 9.1785      0.011475702914645598            0.01148              1148        4
   40   211     1.7453292519943295                 9.1785      0.011455929963636428            0.01146              1146        4
   41   211     1.7889624832941875                 9.1785       0.01143572705487724            0.01144              1144        4
   42   211     1.8325957145940461                 9.1785      0.011415099093385776            0.01142              1142        4
   43   211      1.876228945893904                 9.1785      0.011394051059925941            0.01139              1139        4
   44   211     1.9198621771937623                 9.1785      0.011372588008170339            0.01137              1137        4
   45   211     1.9634954084936207                 9.1785       0.01135071506184644            0.01135              1135        4
   46   211      2.007128639793479                 9.1785      0.011328437411869188            0.01133              1133        4
   47   211     2.0507618710933375                 9.1785      0.011305760313462799            0.01131              1131        4
   48   211     2.0943951023931953                 9.1785      0.011282689083274518            0.01128              1128        4
   49   211     2.1380283336930535                 9.1785      0.011259229096483005            0.01126              1126        4
   50   211      2.181661564992912                 9.1785       0.01123538578390408            0.01124              1124        4
   51   211     2.2252947962927703                 9.1785      0.011211164629096385            0.01121              1121        4
   52   211     2.2689280275926285                 9.1785      0.011186571165469629            0.01119              1119        4
   53   211     2.3125612588924866                 9.1785      0.011161610973397894            0.01116              1116        4
   54   211      2.356194490192345                 9.1785      0.011136289677340549            0.01114              1114        4
   55   211      2.399827721492203                 9.1785      0.011110612942973169            0.01111              1111        4
   56   211      2.443460952792061                 9.1785       0.01108458647433089            0.01108              1108        4
   57   211     2.4870941840919194                 9.1785      0.011058216010966482            0.01106              1106        4
   58   211      2.530727415391778                 9.1785      0.011031507325125466            0.01103              1103        4
   59   211      2.574360646691636                 9.1785      0.011004466218940434              0.011              1100        4
   60   211      2.617993877991494                 9.1785       0.01097709852164674            0.01098              1098        4
   61   211     2.6616271092913526                 9.1785      0.010949410086821649            0.01095              1095        4
   62   211      2.705260340591211                 9.1785      0.010921406789648931            0.01092              1092        4
   63   211      2.748893571891069                 9.1785       0.01089309452421087            0.01089              1089        4
    0   212                    0.0                  9.222      0.011758441538039899            0.01176              1176        4
    1   212    0.04363323129985824                  9.222      0.011758178314600933            0.01176              1176        4
    2   212    0.08726646259971647                  9.222      0.011757388714989244            0.01176              1176        4
    3   212     0.1308996938995747                  9.222      0.011756072951272997            0.01176              1176        4
    4   212    0.17453292519943295                  9.222       0.01175423137674094            0.01175              1175        4
    5   212     0.2181661564992912                  9.222      0.011751864485665318            0.01175              1175        4
    6   212     0.2617993877991494                  9.222       0.01174897291297039            0.01175              1175        4
    7   212    0.30543261909900765                  9.222       0.01174555743380692            0.01175              1175        4
    8   212     0.3490658503988659                  9.222      0.011741618963033211            0.01174              1174        4
    9   212    0.39269908169872414                  9.222       0.01173715855460332            0.01174              1174        4
   10   212     0.4363323129985824                  9.222      0.011732177400863207            0.01173              1173        4
   11   212    0.47996554429844057                  9.222      0.011726676831755701            0.01173              1173        4
   12   212     0.5235987755982988                  9.222      0.011720658313935275            0.01172              1172        4
   13   212     0.5672320068981571                  9.222      0.011714123449793721            0.01171              1171        4
   14   212     0.6108652381980153                  9.222      0.011707073976397921            0.01171              1171        4
   15   212     0.6544984694978735                  9.222      0.011699511764341041             0.0117              1170        4
   16   212     0.6981317007977318                  9.222       0.01169143881650855            0.01169              1169        4
   17   212     0.7417649320975901                  9.222       0.01168285726676057            0.01168              1168        4
   18   212     0.7853981633974483                  9.222      0.011673769378532161            0.01167              1167        4
   19   212     0.8290313946973065                  9.222      0.011664177543353279            0.01166              1166        4
   20   212     0.8726646259971648                  9.222      0.011654084279290133            0.01165              1165        4
   21   212     0.9162978572970231                  9.222      0.011643492229309877            0.01164              1164        4
   22   212     0.9599310885968811                  9.222       0.01163240415957058            0.01163              1163        4
   23   212     1.0035643198967394                  9.222      0.011620822957638482            0.01162              1162        4
   24   212     1.0471975511965976                  9.222      0.011608751630634719            0.01161              1161        4
   25   212      1.090830782496456                  9.222      0.011596193303313632             0.0116              1160        4
   26   212     1.1344640137963142                  9.222      0.011583151216074967            0.01158              1158        4
   27   212     1.1780972450961724                  9.222      0.011569628722912267            0.01157              1157        4
   28   212     1.2217304763960306                  9.222      0.011555629289299813            0.01156              1156        4
   29   212      1.265363707695889                  9.222      0.011541156490020592            0.01154              1154        4
   30   212      1.308996938995747                  9.222      0.011526214006937726            0.01153              1153        4
   31   212     1.3526301702956054                  9.222      0.011510805626711914            0.01151              1151        4
   32   212     1.3962634015954636                  9.222      0.011494935238467468            0.01149              1149        4
   33   212      1.439896632895322                  9.222      0.011478606831409516            0.01148              1148        4
   34   212     1.4835298641951802                  9.222      0.011461824492395044            0.01146              1146        4
   35   212     1.5271630954950384                  9.222      0.011444592403460423            0.01144              1144        4
   36   212     1.5707963267948966                  9.222      0.011426914839308114            0.01143              1143        4
   37   212     1.6144295580947547                  9.222       0.01140879616475527            0.01141              1141        4
   38   212      1.658062789394613                  9.222       0.01139024083214695            0.01139              1139        4
   39   212     1.7016960206944711                  9.222      0.011371253378736668            0.01137              1137        4
   40   212     1.7453292519943295                  9.222      0.011351838424037038            0.01135              1135        4
   41   212     1.7889624832941875                  9.222      0.011332000667143235            0.01133              1133        4
   42   212     1.8325957145940461                  9.222      0.011311744884032027            0.01131              1131        4
   43   212      1.876228945893904                  9.222      0.011291075924839076            0.01129              1129        4
   44   212     1.9198621771937623                  9.222      0.011269998711117259            0.01127              1127        4
   45   212     1.9634954084936207                  9.222      0.011248518233078705            0.01125              1125        4
   46   212      2.007128639793479                  9.222        0.0112266395468232            0.01123              1123        4
   47   212     2.0507618710933375                  9.222      0.011204367771555679             0.0112              1120        4
   48   212     2.0943951023931953                  9.222      0.011181708086795361            0.01118              1118        4
   49   212     2.1380283336930535                  9.222      0.011158665729579206            0.01116              1116        4
   50   212      2.181661564992912                  9.222      0.011135245991662213            0.01114              1114        4
   51   212     2.2252947962927703                  9.222      0.011111454216717113            0.01111              1111        4
   52   212     2.2689280275926285                  9.222       0.01108729579753593            0.01109              1109        4
   53   212     2.3125612588924866                  9.222      0.011062776173235889            0.01106              1106        4
   54   212      2.356194490192345                  9.222      0.011037900826472028            0.01104              1104        4
   55   212      2.399827721492203                  9.222      0.011012675280658924            0.01101              1101        4
   56   212      2.443460952792061                  9.222       0.01098710509720377            0.01099              1099        4
   57   212     2.4870941840919194                  9.222      0.010961195872753108            0.01096              1096        4
   58   212      2.530727415391778                  9.222      0.010934953236455372            0.01093              1093        4
   59   212      2.574360646691636                  9.222      0.010908382847241386            0.01091              1091        4
   60   212      2.617993877991494                  9.222      0.010881490391124893            0.01088              1088        4
   61   212     2.6616271092913526                  9.222      0.010854281578525114            0.01085              1085        4
   62   212      2.705260340591211                  9.222      0.010826762141613292            0.01083              1083        4
   63   212      2.748893571891069                  9.222      0.010798937831685097             0.0108              1080        4
    0   213                    0.0                 9.2655       0.01164829280975259            0.01165              1165        4
    1   213    0.04363323129985824                 9.2655      0.011648034494720447            0.01165              1165        4
    2   213    0.08726646259971647                 9.2655       0.01164725961836083            0.01165              1165        4
    3   213     0.1308996938995747                 9.2655      0.011645968386838483            0.01165              1165        4
    4   213    0.17453292519943295                 9.2655      0.011644161143608951            0.01164              1164        4
    5   213     0.2181661564992912                 9.2655      0.011641838369190267            0.01164              1164        4
    6   213     0.2617993877991494                 9.2655      0.011639000680843692            0.01164              1164        4
    7   213    0.30543261909900765                 9.2655      0.011635648832163925            0.01164              1164        4
    8   213     0.3490658503988659                 9.2655      0.011631783712579271            0.01163              1163        4
    9   213    0.39269908169872414                 9.2655      0.011627406346762414            0.01163              1163        4
   10   213     0.4363323129985824                 9.2655      0.011622517893952489            0.01162              1162        4
   11   213    0.47996554429844057                 9.2655      0.011617119647189322            0.01162              1162        4
   12   213     0.5235987755982988                 9.2655      0.011611213032460753            0.01161              1161        4
   13   213     0.5672320068981571                 9.2655        0.0116047996077641             0.0116              1160        4
   14   213     0.6108652381980153                 9.2655       0.01159788106208292             0.0116              1160        4
   15   213     0.6544984694978735                 9.2655      0.011590459214280298            0.01159              1159        4
   16   213     0.6981317007977318                 9.2655      0.011582536011910036            0.01158              1158        4
   17   213     0.7417649320975901                 9.2655      0.011574113529947158            0.01157              1157        4
   18   213     0.7853981633974483                 9.2655      0.011565193969439273            0.01157              1157        4
   19   213     0.8290313946973065                 9.2655      0.011555779656080453            0.01156              1156        4
   20   213     0.8726646259971648                 9.2655      0.011545873038709265            0.01155              1155        4
   21   213     0.9162978572970231                 9.2655      0.011535476687732834            0.01154              1154        4
   22   213     0.9599310885968811                 9.2655      0.011524593293478748            0.01152              1152        4
   23   213     1.0035643198967394                 9.2655      0.011513225664476774            0.01151              1151        4
   24   213     1.0471975511965976                 9.2655      0.011501376725672413             0.0115              1150        4
   25   213      1.090830782496456                 9.2655      0.011489049516574382            0.01149              1149        4
   26   213     1.1344640137963142                 9.2655      0.011476247189338158            0.01148              1148        4
   27   213     1.1780972450961724                 9.2655      0.011462973006787844            0.01146              1146        4
   28   213     1.2217304763960306                 9.2655      0.011449230340378567            0.01145              1145        4
   29   213      1.265363707695889                 9.2655        0.0114350226681018            0.01144              1144        4
   30   213      1.308996938995747                 9.2655       0.01142035357233592            0.01142              1142        4
   31   213     1.3526301702956054                 9.2655      0.011405226737644464            0.01141              1141        4
   32   213     1.3962634015954636                 9.2655       0.01138964594852453            0.01139              1139        4
   33   213      1.439896632895322                 9.2655      0.011373615087107795            0.01137              1137        4
   34   213     1.4835298641951802                 9.2655       0.01135713813081671            0.01136              1136        4
   35   213     1.5271630954950384                 9.2655       0.01134021914997839            0.01134              1134        4
   36   213     1.5707963267948966                 9.2655      0.011322862305398801            0.01132              1132        4
   37   213     1.6144295580947547                 9.2655      0.011305071845899833            0.01131              1131        4
   38   213      1.658062789394613                 9.2655      0.011286852105821836            0.01129              1129        4
   39   213     1.7016960206944711                 9.2655        0.0112682075024943            0.01127              1127        4
   40   213     1.7453292519943295                 9.2655      0.011249142533677226            0.01125              1125        4
   41   213     1.7889624832941875                 9.2655      0.011229661774975891            0.01123              1123        4
   42   213     1.8325957145940461                 9.2655       0.01120976987723156            0.01121              1121        4
   43   213      1.876228945893904                 9.2655      0.011189471563890826            0.01119              1119        4
   44   213     1.9198621771937623                 9.2655      0.011168771628356132            0.01117              1117        4
   45   213     1.9634954084936207                 9.2655       0.01114767493132011            0.01115              1115        4
   46   213      2.007128639793479                 9.2655      0.011126186398086277            0.01113              1113        4
   47   213     2.0507618710933375                 9.2655      0.011104311015878682             0.0111              1110        4
   48   213     2.0943951023931953                 9.2655      0.011082053831142993            0.01108              1108        4
   49   213     2.1380283336930535                 9.2655      0.011059419946841545            0.01106              1106        4
   50   213      2.181661564992912                 9.2655      0.011036414519744842            0.01104              1104        4
   51   213     2.2252947962927703                 9.2655      0.011013042757721888            0.01101              1101        4
   52   213     2.2689280275926285                 9.2655      0.010989309917031804            0.01099              1099        4
   53   213     2.3125612588924866                 9.2655      0.010965221299619066            0.01097              1097        4
   54   213      2.356194490192345                 9.2655      0.010940782250414649            0.01094              1094        4
   55   213      2.399827721492203                 9.2655      0.010915998154645402            0.01092              1092        4
   56   213      2.443460952792061                 9.2655      0.010890874435153814            0.01089              1089        4
   57   213     2.4870941840919194                 9.2655      0.010865416549730375            0.01087              1087        4
   58   213      2.530727415391778                 9.2655       0.01083962998846064            0.01084              1084        4
   59   213      2.574360646691636                 9.2655       0.01081352027108903            0.01081              1081        4
   60   213      2.617993877991494                 9.2655      0.010787092944401418            0.01079              1079        4
   61   213     2.6616271092913526                 9.2655      0.010760353579628392            0.01076              1076        4
   62   213      2.705260340591211                 9.2655      0.010733307769871117            0.01073              1073        4
   63   213      2.748893571891069                 9.2655      0.010705961127551593            0.01071              1071        4
    0   214                    0.0                  9.309      0.011539684611880192            0.01154              1154        4
    1   214    0.04363323129985824                  9.309       0.01153943109137594            0.01154              1154        4
    2   214    0.08726646259971647                  9.309      0.011538670596695243            0.01154              1154        4
    3   214     0.1308996938995747                  9.309      0.011537403328290253            0.01154              1154        4
    4   214    0.17453292519943295                  9.309      0.011535629620101132            0.01154              1154        4
    5   214     0.2181661564992912                  9.309      0.011533349939336137            0.01153              1153        4
    6   214     0.2617993877991494                  9.309      0.011530564886164083            0.01153              1153        4
    7   214    0.30543261909900765                  9.309      0.011527275193319616            0.01153              1153        4
    8   214     0.3490658503988659                  9.309      0.011523481725621737            0.01152              1152        4
    9   214    0.39269908169872414                  9.309      0.011519185479406183            0.01152              1152        4
   10   214     0.4363323129985824                  9.309      0.011514387581872376            0.01151              1151        4
   11   214    0.47996554429844057                  9.309       0.01150908929034571            0.01151              1151        4
   12   214     0.5235987755982988                  9.309      0.011503291991456095             0.0115              1150        4
   13   214     0.5672320068981571                  9.309      0.011496997200233736             0.0115              1150        4
   14   214     0.6108652381980153                  9.309       0.01149020655912328            0.01149              1149        4
   15   214     0.6544984694978735                  9.309      0.011482921836917476            0.01148              1148        4
   16   214     0.6981317007977318                  9.309      0.011475144927611683            0.01148              1148        4
   17   214     0.7417649320975901                  9.309      0.011466877849180565            0.01147              1147        4
   18   214     0.7853981633974483                  9.309       0.01145812274227844            0.01146              1146        4
   19   214     0.8290313946973065                  9.309      0.011448881868864887            0.01145              1145        4
   20   214     0.8726646259971648                  9.309      0.011439157610757164            0.01144              1144        4
   21   214     0.9162978572970231                  9.309      0.011428952468111198            0.01143              1143        4
   22   214     0.9599310885968811                  9.309      0.011418269057832952            0.01142              1142        4
   23   214     1.0035643198967394                  9.309       0.01140711011192197            0.01141              1141        4
   24   214     1.0471975511965976                  9.309      0.011395478475749099             0.0114              1140        4
   25   214      1.090830782496456                  9.309      0.011383377106270335            0.01138              1138        4
   26   214     1.1344640137963142                  9.309      0.011370809070178883            0.01137              1137        4
   27   214     1.1780972450961724                  9.309      0.011357777541997531            0.01136              1136        4
   28   214     1.2217304763960306                  9.309      0.011344285802113522            0.01134              1134        4
   29   214      1.265363707695889                  9.309      0.011330337234758143            0.01133              1133        4
   30   214      1.308996938995747                  9.309       0.01131593532593329            0.01132              1132        4
   31   214     1.3526301702956054                  9.309      0.011301083661287351             0.0113              1130        4
   32   214     1.3962634015954636                  9.309      0.011285785923942724            0.01129              1129        4
   33   214      1.439896632895322                  9.309      0.011270045892277376            0.01127              1127        4
   34   214     1.4835298641951802                  9.309       0.01125386743766287            0.01125              1125        4
   35   214     1.5271630954950384                  9.309      0.011237254522161264            0.01124              1124        4
   36   214     1.5707963267948966                  9.309      0.011220211196183388            0.01122              1122        4
   37   214     1.6144295580947547                  9.309       0.01120274159611098             0.0112              1120        4
   38   214      1.658062789394613                  9.309      0.011184849941885143            0.01118              1118        4
   39   214     1.7016960206944711                  9.309      0.011166540534563675            0.01117              1117        4
   40   214     1.7453292519943295                  9.309      0.011147817753849761            0.01115              1115        4
   41   214     1.7889624832941875                  9.309       0.01112868605559455            0.01113              1113        4
   42   214     1.8325957145940461                  9.309      0.011109149969276155            0.01111              1111        4
   43   214      1.876228945893904                  9.309      0.011089214095457538            0.01109              1109        4
   44   214     1.9198621771937623                  9.309       0.01106888310322583            0.01107              1107        4
   45   214     1.9634954084936207                  9.309      0.011048161727615564            0.01105              1105        4
   46   214      2.007128639793479                  9.309      0.011027054767018265            0.01103              1103        4
   47   214     2.0507618710933375                  9.309       0.01100556708058089            0.01101              1101        4
   48   214     2.0943951023931953                  9.309      0.010983703585595523            0.01098              1098        4
   49   214     2.1380283336930535                  9.309      0.010961469254882738            0.01096              1096        4
   50   214      2.181661564992912                  9.309       0.01093886911417101            0.01094              1094        4
   51   214     2.2252947962927703                  9.309        0.0109159082394745            0.01092              1092        4
   52   214     2.2689280275926285                  9.309      0.010892591754471529            0.01089              1089        4
   53   214     2.3125612588924866                  9.309      0.010868924827886033            0.01087              1087        4
   54   214      2.356194490192345                  9.309      0.010844912670874165            0.01084              1084        4
   55   214      2.399827721492203                  9.309      0.010820560534418317            0.01082              1082        4
   56   214      2.443460952792061                  9.309      0.010795873706730597             0.0108              1080        4
   57   214     2.4870941840919194                  9.309       0.01077085751066795            0.01077              1077        4
   58   214      2.530727415391778                  9.309        0.0107455173011609            0.01075              1075        4
   59   214      2.574360646691636                  9.309      0.010719858462657904            0.01072              1072        4
   60   214      2.617993877991494                  9.309      0.010693886406587303            0.01069              1069        4
   61   214     2.6616271092913526                  9.309      0.010667606568838674            0.01067              1067        4
   62   214      2.705260340591211                  9.309      0.010641024407265463            0.01064              1064        4
   63   214      2.748893571891069                  9.309      0.010614145399210628            0.01061              1061        4
    0   215                    0.0                 9.3525        0.0114325883501496            0.01143              1143        4
    1   215    0.04363323129985824                 9.3525      0.011432339513450141            0.01143              1143        4
    2   215    0.08726646259971647                 9.3525      0.011431593068340361            0.01143              1143        4
    3   215     0.1308996938995747                 9.3525       0.01143034920974364            0.01143              1143        4
    4   215    0.17453292519943295                 9.3525      0.011428608262390888            0.01143              1143        4
    5   215     0.2181661564992912                 9.3525      0.011426370680608686            0.01143              1143        4
    6   215     0.2617993877991494                 9.3525      0.011423637048022992            0.01142              1142        4
    7   215    0.30543261909900765                 9.3525      0.011420408077178855            0.01142              1142        4
    8   215     0.3490658503988659                 9.3525      0.011416684609076529            0.01142              1142        4
    9   215    0.39269908169872414                 9.3525        0.0114124676126246            0.01141              1141        4
   10   215     0.4363323129985824                 9.3525      0.011407758184010769            0.01141              1141        4
   11   215    0.47996554429844057                 9.3525      0.011402557545991043             0.0114              1140        4
   12   215     0.5235987755982988                 9.3525      0.011396867047098217             0.0114              1140        4
   13   215     0.5672320068981571                 9.3525      0.011390688160770575            0.01139              1139        4
   14   215     0.6108652381980153                 9.3525      0.011384022484401879            0.01138              1138        4
   15   215     0.6544984694978735                 9.3525      0.011376871738313761            0.01138              1138        4
   16   215     0.6981317007977318                 9.3525      0.011369237764651787            0.01137              1137        4
   17   215     0.7417649320975901                 9.3525       0.01136112252620645            0.01136              1136        4
   18   215     0.7853981633974483                 9.3525      0.011352528105160534            0.01135              1135        4
   19   215     0.8290313946973065                 9.3525      0.011343456701764338            0.01134              1134        4
   20   215     0.8726646259971648                 9.3525      0.011333910632940265            0.01133              1133        4
   21   215     0.9162978572970231                 9.3525       0.01132389233081848            0.01132              1132        4
   22   215     0.9599310885968811                 9.3525      0.011313404341205308            0.01131              1131        4
   23   215     1.0035643198967394                 9.3525      0.011302449321986133             0.0113              1130        4
   24   215     1.0471975511965976                 9.3525      0.011291030041464716            0.01129              1129        4
   25   215      1.090830782496456                 9.3525       0.01127914937664075            0.01128              1128        4
   26   215     1.1344640137963142                 9.3525      0.011266810311427686            0.01127              1127        4
   27   215     1.1780972450961724                 9.3525      0.011254015934812844            0.01125              1125        4
   28   215     1.2217304763960306                 9.3525      0.011240769438961844            0.01124              1124        4
   29   215      1.265363707695889                 9.3525      0.011227074117269559            0.01123              1123        4
   30   215      1.308996938995747                 9.3525      0.011212933362359671            0.01121              1121        4
   31   215     1.3526301702956054                 9.3525      0.011198350664035137             0.0112              1120        4
   32   215     1.3962634015954636                 9.3525      0.011183329607181729            0.01118              1118        4
   33   215      1.439896632895322                 9.3525      0.011167873869626999            0.01117              1117        4
   34   215     1.4835298641951802                 9.3525      0.011151987219956935            0.01115              1115        4
   35   215     1.5271630954950384                 9.3525      0.011135673515292686            0.01114              1114        4
   36   215     1.5707963267948966                 9.3525      0.011118936699029676            0.01112              1112        4
   37   215     1.6144295580947547                 9.3525      0.011101780798541539             0.0111              1110        4
   38   215      1.658062789394613                 9.3525      0.011084209922851205            0.01108              1108        4
   39   215     1.7016960206944711                 9.3525       0.01106622826027161            0.01107              1107        4
   40   215     1.7453292519943295                 9.3525      0.011047840076018379            0.01105              1105        4
   41   215     1.7889624832941875                 9.3525      0.011029049709796936            0.01103              1103        4
   42   215     1.8325957145940461                 9.3525      0.011009861573366447            0.01101              1101        4
   43   215      1.876228945893904                 9.3525      0.010990280148082997            0.01099              1099        4
   44   215     1.9198621771937623                 9.3525      0.010970309982424386            0.01097              1097        4
   45   215     1.9634954084936207                 9.3525      0.010949955689498992            0.01095              1095        4
   46   215      2.007128639793479                 9.3525      0.010929221944540993            0.01093              1093        4
   47   215     2.0507618710933375                 9.3525      0.010908113482394392            0.01091              1091        4
   48   215     2.0943951023931953                 9.3525       0.01088663509498809            0.01089              1089        4
   49   215     2.1380283336930535                 9.3525      0.010864791628804408            0.01086              1086        4
